"MeterId";"MeterRates";"MeterCategory";"Unit";"MeterName";"MeterSubCategory";"MeterRegion"
"8587b9e3-de44-45e9-a687-f2cccdeb191d";"0.364305";"Virtual Machines";"1 Hour";"D12 v2/DS12 v2";"Dv2/DSv2 Series Windows";"DE North"
"ed3e1fda-7556-5822-8a97-ffd95b3e4966";"19.109178";"Specialized Compute";"1 Hour";"S72m Instance";"SAP HANA on Azure Large Instances";"DE West Central"
"b51da231-8b86-4ce2-84a7-8d6481302c1a";"0.045538";"Azure Cosmos DB";"10K";"Write Operations";"Analytics Storage";"DE West Central"
"47c8663c-2021-5636-9a10-aee6a43a9c4a";"1096.29";"Logic Apps";"1/Month";"Standard Unit";"Integration Account";"DE West Central"
"0bf1b6d6-0995-477c-beef-f58c11ec5d71";"0.256363";"Virtual Machines";"1 Hour";"E20 v3/E20s v3 Low Priority";"Ev3/ESv3 Series Windows";"DE West Central"
"784d6d24-d6ed-45f0-91c8-bbb2816ce2a2";"1.574441";"Virtual Machines";"1 Hour";"M64s Low Priority";"MS Series Windows";"DE West Central"
"2a7516c0-9c30-4f93-bba3-50f3bb8175b1";"9.433153";"Virtual Machines";"1 Hour";"M32ms";"MS Series Windows";"DE North"
"06b0b082-11f6-51a8-bc5e-98ca50753355";"0.293697";"SQL Database";"1 Hour";"Zone Redundancy vCore";"Single/Elastic Pool General Purpose - Compute Gen5";"DE North"
"1d2e653f-58b1-49a7-a273-a1f156028e7f";"0.139144";"HDInsight";"1 Hour";"D2";"D Series";"DE West Central"
"12a5bde6-0c91-43e3-b291-ab349fc90d2f";"126.495";"SQL Database";"1/Day";"P6 Secondary Active DTUs";"Single Premium";"DE West Central"
"20847faf-8505-4408-9693-ffc9171904be";"0.03137";"SQL Database";"1 GB/Month";"ZRS Data Stored";"LTR Backup Storage";"DE West Central"
"296e1d94-28ef-4844-890b-99f6e5e40579";"0.102882";"Cloud Services";"1 Hour";"E8 v3 Low Priority";"Ev3 Series";"DE West Central"
"b7bb8f5c-024f-4848-b715-4a2ddb587a9a";"0.003373";"Storage";"10K";"LRS Class 2 Additional IO";"Queues v2";"DE North"
"98449e55-743e-4d67-b8cf-9b271bc8aaf2";"197.3322";"Sentinel";"1/Day";"200 GB Capacity Reservation";"";"DE West Central"
"8f606462-5053-5334-a8de-f07766fd21c1";"0.229377";"Virtual Machines";"1 Hour";"D4ds v4";"Ddsv4 Series";"DE West Central"
"428cfbad-6b4b-4495-941b-3bac1ea8a646";"0.043851";"Cloud Services";"1 Hour";"D11 v2 Low Priority";"Dv2 Series";"DE North"
"af7c20ad-f103-4917-95f5-2a5cbc04e0f7";"1.308801";"Virtual Machines";"1 Hour";"F32s v2";"FSv2 Series Windows";"DE West Central"
"fb5157dd-b1b3-5b08-a7da-bb6adad2ee3f";"0.0";"Storage";"1M";"Hot RA-GZRS Blob Inventory";"Tiered Block Blob";"DE West Central"
"42b5f885-eb3b-4cf4-8332-7c61d8ea6b25";"0.133241";"Virtual Machines";"1 Hour";"D2 v2/DS2 v2";"Dv2/DSv2 Series Windows";"DE West Central"
"c2bd5ecd-bb17-58c3-b28a-5c1f97ca1a48";"0.82053";"Virtual Machines";"1 Hour";"E64s v4 Low Priority";"Esv4 Series Windows";"DE West Central"
"0a463ea1-dd09-4e36-bb05-c56b53103745";"0.559951";"Virtual Machines";"1 Hour";"D13 v2/DS13 v2";"Dv2/DSv2 Series";"DE West Central"
"f7f993ae-c702-4099-a029-484beb92fca3";"0.000033";"Logic Apps";"1";"Built-in Actions";"";"DE North"
"9756a4a6-29d9-4143-95ab-3d82f5a9ffdf";"0.350812";"Virtual Machines";"1 Hour";"D14 v2/DS14 v2 Low Priority";"Dv2/DSv2 Series";"DE North"
"184e3897-6132-5819-9c58-b81c39ac5fdc";"4.418048";"Virtual Machines";"1 Hour";"Dsv3 Type1";"DSv3 Series Dedicated Host";"DE North"
"c3ed1de2-03f1-44ce-94e7-9e160293623b";"89.81145";"Storage";"1/Month";"S40 Disks";"Standard HDD Managed Disks";"DE North"
"11d07785-47f1-4026-b540-205300789876";"0.504293";"Cloud Services";"1 Hour";"D8 v3";"Dv3 Series";"DE North"
"075b2f91-e509-4363-97f0-85fb2d20c325";"2.327508";"Virtual Machines";"1 Hour";"D48 v3/D48s v3";"Dv3/DSv3 Series";"DE West Central"
"f6ddc566-d178-4147-a7b1-8082979de9cf";"8.551062";"Storage";"10K";"Archive Read Operations";"General Block Blob v2 Hierarchical Namespace";"DE North"
"2c28b74d-3049-4d84-ae73-3f544ca24c2d";"1.333257";"Virtual Machines";"1 Hour";"E16 v3/E16s v3";"Ev3/ESv3 Series";"DE North"
"aeff7d28-c478-4ec0-9fc3-89b755fa1df2";"0.166973";"Cloud Services";"1 Hour";"E2 v3";"Ev3 Series";"DE North"
"bec120b6-bcf0-412f-b13a-289173380d74";"0.265639";"Virtual Machines";"1 Hour";"D3 v2/DS3 v2";"Dv2/DSv2 Series Windows";"DE West Central"
"695e5b35-6551-43b0-80ec-ec50f1f2d3a0";"0.100352";"Azure Database for MySQL";"1M";"IO Rate Operations";"Basic - Storage";"DE West Central"
"e7885c46-e0fc-5ed0-b0e2-7c661f385dd4";"369.95571";"Specialized Compute";"1 Hour";"S768m Instance";"SAP HANA on Azure Large Instances";"DE West Central"
"0ecbbec4-c943-429b-85e5-af5b48598019";"7.123355";"Virtual Machines";"1 Hour";"M64ls";"MS Series Windows";"DE North"
"4b46e235-34ca-43dd-b96c-6c1d35d96cba";"0.559951";"HDInsight";"1 Hour";"D4";"D Series";"DE West Central"
"09ab9847-0a56-46e0-93ad-d8e6be580abf";"0.066452";"Virtual Machines";"1 Hour";"A4m v2 Low Priority";"Av2 Series Windows";"DE West Central"
"cd4a2c56-3a14-4fb2-94e7-2f27403a66b5";"129.53088";"Storage";"1/Month";"E40 Disks";"Standard SSD Managed Disks";"DE West Central"
"1a845057-1b21-4e29-b059-ac1555ed5c2b";"0.755596";"Virtual Machines";"1 Hour";"M32ls Low Priority";"MS Series";"DE North"
"602ef1ff-2d37-540d-b2c5-c852c082c20b";"0.175544";"Azure Cosmos DB";"1 Hour";"D2s";"General Purpose Analytics Compute";"DE West Central"
"8e17b294-1c3f-4391-9611-74944c8b9b44";"0.459598";"HDInsight";"1 Hour";"F8/F8s";"F/FS Series";"DE West Central"
"655ae563-c0eb-436f-959f-73785a219072";"87.7032";"Backup";"1/Month";"SAP HANA on Azure VM Protected Instances";"";"DE West Central"
"883ddd25-d838-5cb5-94ca-7c8188a56331";"1.83502";"Virtual Machines";"1 Hour";"D32d v4";"Ddv4 Series Windows";"DE West Central"
"d67e93a9-f901-4583-97bc-417131cc39bc";"4.79922";"Cloud Services";"1 Hour";"E64 v3";"Ev3 Series";"DE North"
"75796bbc-49fd-4b62-8429-ec8c51706e94";"0.001264";"Storage";"10K";"ZRS Protocol Operations";"Files v2";"DE West Central"
"392dd18a-21c2-4f23-9de0-936ca87db0db";"0.003061";"Storage";"1 GB/Month";"Archive RA-GRS Data Stored";"Tiered Block Blob";"DE North"
"c8eca1e7-5e6e-54b3-86f2-d74b76187154";"0.512726";"Virtual Machines";"1 Hour";"E8-2s v4";"Esv4 Series Windows";"DE West Central"
"35c8962c-d1ed-4661-b09d-17c483588af8";"0.420806";"Virtual Machines";"1 Hour";"B8ms";"BS Series Windows";"DE North"
"74bb8118-486a-5d5b-914d-6348862a644d";"0.229377";"Virtual Machines";"1 Hour";"D4d v4";"Ddv4 Series";"DE West Central"
"0b9a20f4-7668-4f61-bb9c-5fc101394f08";"0.367123";"SQL Database";"1 Hour";"vCore";"Single/Elastic Pool Business Critical - Compute Gen4";"DE North"
"3a210f9d-0cd5-4b40-bcf8-315bc7d63b11";"459.68283";"Storage";"1/Month";"P50 Disks";"Premium SSD Managed Disks";"DE West Central"
"0106f7c3-54c6-4e68-b6e3-acff669137a3";"0.123912";"SQL Database";"1 Hour";"vCore";"Single/Elastic Pool General Purpose - Compute FSv2 Series";"DE West Central"
"4b890053-d96d-56c3-b4ee-6257d03fe3a0";"0.002466";"Storage";"1 GB";"Hot Data Scanned for Query Acceleration";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"DE North"
"b557e3c2-7ddb-4c86-81f7-1b18bc6e9b6b";"0.146734";"Virtual Machines";"1 Hour";"D2 v2/DS2 v2";"Dv2/DSv2 Series Windows";"DE North"
"8a241596-af0b-50c7-a940-2c90f93a1cd1";"0.083697";"Azure Data Factory v2";"1 Hour";"vCore";"Wrangling Data Flow - Compute Optimized";"DE West Central"
"47e5b2d4-7b28-4abe-afe6-642882d26f0c";"0.017962";"Cloud Services";"1 Hour";"A2 v2 Low Priority";"Av2 Series";"DE North"
"f3ba71af-1617-5f40-bec4-920c6c5168e8";"0.409843";"Virtual Machines";"1 Hour";"E32-8s v4 Low Priority";"Esv4 Series Windows";"DE West Central"
"ce710a91-e8dc-4684-9791-70641ae974e7";"0.362619";"Virtual Machines";"1 Hour";"M8ms Low Priority";"MS Series";"DE West Central"
"d21e64fe-1c77-42f0-a869-158214e045b7";"0.249616";"Virtual Machines";"1 Hour";"F4/F4s";"F/FS Series";"DE North"
"520d964a-1152-419a-bd9d-8086cabacd0e";"0.809568";"Virtual Machines";"1 Hour";"B20ms";"BS Series";"DE West Central"
"b79743c5-49e0-4963-a423-917938d41954";"8.09568";"Storage";"1/Month";"E10 Disks";"Standard SSD Managed Disks";"DE West Central"
"7d840297-2d09-4b82-8a80-7a78df3443ff";"0.629197";"SQL Database";"1 Hour";"vCore";"Single General Purpose - Serverless - Compute Gen4";"DE North"
"f0f415f3-8dc3-45f7-91c5-29313f7cccc8";"0.02631";"Virtual Machines";"1 Hour";"B1ms";"BS Series";"DE North"
"e8080585-715b-42cb-a16e-c21c1e1e2611";"0.200705";"Azure Database for MariaDB";"1 GB/Month";"GRS Data Stored";"Backup Storage";"DE West Central"
"1825ddae-c4eb-4eec-8e17-f3d2ff4e1e53";"0.042165";"Storage";"1 GB/Month";"LRS Snapshots";"Standard HDD Managed Disks";"DE West Central"
"5ce80994-1027-5bb3-b9dc-e83a637a386b";"0.14589";"Virtual Machines";"1 Hour";"E2ds v4";"Edsv4 Series Windows";"DE West Central"
"d73878c1-a3d9-460f-83aa-ca8f30acf150";"0.021082";"Storage";"1 GB";"Cool RA-GRS Early Delete";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"DE West Central"
"fec210f2-f593-496e-bb84-3c6858c6bc34";"0.000303";"Storage";"10K";"Batch Write Operations";"Tables";"DE West Central"
"e710f0f6-14c1-5993-8473-b13a52cd1581";"0.051272";"Virtual Machines";"1 Hour";"E4s v4 Low Priority";"Esv4 Series Windows";"DE West Central"
"5a944ee9-061a-40fe-ac21-e3026ecd2367";"0.087871";"Azure Database for MySQL";"1 Hour";"vCore";"General Purpose - Compute Gen5";"DE West Central"
"499c576a-b822-4ee2-a847-51ad71244199";"707.284143";"SQL Database";"1/Day";"P15 Secondary Active DTUs";"Single Premium";"DE North"
"87d22885-1bb3-52aa-9245-b79161105491";"0.465501";"Virtual Machines";"1 Hour";"D48 v4 Low Priority";"Dv4 Series Windows";"DE West Central"
"7352e48d-3319-5d7b-94ba-c949eee46f40";"0.0";"Storage";"1M";"Hot LRS Blob Inventory";"General Block Blob v2 Hierarchical Namespace";"DE North"
"a04fd904-cf4f-4bce-9393-3abcef15b5d5";"0.016866";"Azure Cosmos DB";"1 GB/Month";"Data Stored";"Analytics Storage";"DE West Central"
"6613a5ad-afb9-4675-851f-509e507dfe55";"0.219258";"Storage";"100";"Cool GRS Iterative Write Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"DE North"
"95c81a92-e12e-4839-bbe5-209e401b9c6b";"0.134928";"Cloud Services";"1 Hour";"D13 v2 Low Priority";"Dv2 Series";"DE West Central"
"d2044bc2-b8f7-49f4-afde-706e69f77769";"0.591996";"HDInsight";"1 Hour";"F8s v2";"FSv2 Series";"DE North"
"c495cc8a-e66e-495b-8bdc-7cde83185f86";"0.021082";"Storage";"1 GB";"Cool RA-GRS Early Delete";"Tiered Block Blob";"DE West Central"
"b3260043-98f0-40ec-b4bd-1458e7a996b7";"0.021925";"Storage";"1 GB";"Cool GRS Early Delete";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"DE North"
"b39fe605-dd08-4c73-9ca5-1ca5e1159853";"1.119902";"Virtual Machines";"1 Hour";"D14 v2/DS14 v2";"Dv2/DSv2 Series";"DE West Central"
"22f9264e-07a0-4757-b0a8-c7d82fcc67e4";"0.662833";"SQL Database";"1/Day";"S0 Secondary Active DTUs";"Single Standard";"DE North"
"44a821e4-eafe-4b1c-9a20-83a09a191c28";"2.367986";"HDInsight";"1 Hour";"F32s v2";"FSv2 Series";"DE North"
"b87e42ea-a791-5b4a-9895-6c2a359fca3c";"0.291781";"Virtual Machines";"1 Hour";"E20d v4 Low Priority";"Edv4 Series Windows";"DE West Central"
"a682e8dd-ade1-411c-bd2b-009fa553cd43";"0.532965";"Virtual Machines";"1 Hour";"E32 v3/E32s v3 Low Priority";"Ev3/ESv3 Series Windows";"DE North"
"a952bb6a-95f5-4d50-858d-986eec9970d1";"0.089389";"Azure App Service";"1 Hour";"S1";"Standard Plan - Linux";"DE North"
"73b7428e-f5ff-47d8-9a20-e63c5e5fab71";"0.087264";"Azure Database for MariaDB";"1 Hour";"2 vCore";"Basic - Compute Gen5";"DE North"
"00252dbf-697e-4e8e-8948-6df89ee4354c";"0.034659";"Cloud Services";"1 Hour";"D2 v2 Low Priority";"Dv2 Series";"DE North"
"f92bc4e5-96b5-4d93-bbb0-c1d12b860cfb";"2.327508";"Virtual Machines";"1 Hour";"D48 v3/D48s v3";"Dv3/DSv3 Series Windows";"DE West Central"
"1bafcec6-24a2-442e-8d5a-a8c68a4c3288";"3.691967";"Virtual Machines";"1 Hour";"E64 v3/E64s v3";"Ev3/ESv3 Series Windows";"DE West Central"
"25bced13-5a1c-57a6-89f0-d12c1a5096f6";"1.551672";"Virtual Machines";"1 Hour";"D32 v4";"Dv4 Series Windows";"DE West Central"
"8c7f472b-d1d8-491d-91d4-2cf4b3909624";"0.000131";"Logic Apps";"1";"Standard Connector Actions";"";"DE West Central"
"a1cd1b4d-70b1-49ac-92cc-322d86af276a";"0.052621";"Virtual Machines";"1 Hour";"B2s";"BS Series";"DE North"
"8a1fa97a-fe89-4898-90b6-6a6ea63dbfc3";"0.050598";"Azure Cosmos DB";"1/Hour";"256 GiB Disk";"Compute Attached SSD Disk";"DE West Central"
"54a80b46-991f-4b57-9c1e-a839d23ea513";"0.260579";"Azure Database for PostgreSQL";"1 GB/Month";"GRS Data Stored";"Backup Storage";"DE North"
"a937b920-8b62-5226-9509-d6bfae1c5696";"0.310334";"Virtual Machines";"1 Hour";"D32 v4 Low Priority";"Dv4 Series";"DE West Central"
"66557034-d074-4751-a079-c18c878c3d85";"0.787642";"Virtual Machines";"1 Hour";"M32s Low Priority";"MS Series";"DE West Central"
"35980817-8d67-4cbc-a4c1-1fcaf245c15f";"0.01948";"Storage";"1 GB/Month";"LRS Data Stored";"General Block Blob";"DE West Central"
"de6835cd-4bf1-4452-afbb-4cc7227b84de";"0.260579";"Azure Database for MariaDB";"1 GB/Month";"GRS Data Stored";"Backup Storage";"DE North"
"a691c351-065b-5dce-ab7e-299d29bf957b";"0.047224";"API Management";"10K";"Consumption Calls";"";"DE North"
"5189e00b-adbf-43ec-8e5f-629d6dddf6cb";"0.083571";"Backup";"1 GB/Month";"RA-GRS Data Stored";"";"DE North"
"3d359e0b-c998-591b-9b8e-7bed9371323b";"0.775836";"Virtual Machines";"1 Hour";"D16 v4";"Dv4 Series";"DE West Central"
"acaff7bb-2d23-4153-a35a-32bdf0318683";"0.403097";"Virtual Machines";"1 Hour";"D32 v3/D32s v3 Low Priority";"Dv3/DSv3 Series";"DE North"
"2d9dd0c3-5c00-4ed0-ae9a-2dac6251da29";"0.026142";"Storage";"1 GB";"Archive Data Retrieval";"General Block Blob v2 Hierarchical Namespace";"DE North"
"9777bd84-3728-42ab-9561-815aab9bce53";"0.219258";"Storage";"10K";"Cool GRS Write Operations";"General Block Blob v2 Hierarchical Namespace";"DE West Central"
"d7e44cbe-bbc8-4a76-bb87-9508e34dae6d";"0.000303";"Storage";"10K";"GRS Write Operations";"Tables";"DE West Central"
"4bf66820-084b-480e-a096-0c8160d2633f";"0.003373";"Storage";"10K";"Archive Other Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"DE West Central"
"86ece636-ba96-5f32-a3ee-a6a8a7570b7a";"462.440421";"Specialized Compute";"1 Hour";"S960m Instance";"SAP HANA on Azure Large Instances";"DE West Central"
"69022e8a-80bf-4ffc-a85d-42d916729c96";"0.118062";"Storage";"10K";"Archive GRS Iterative Read Operations";"General Block Blob v2 Hierarchical Namespace";"DE West Central"
"fc25124e-e501-4afa-be6c-d3e390e4f2d3";"0.067464";"Virtual Machines";"1 Hour";"D12 v2/DS12 v2 Low Priority";"Dv2/DSv2 Series";"DE West Central"
"5ed22fe3-389e-4af4-a071-a6d541236ee9";"0.766559";"Virtual Machines";"1 Hour";"F16/F16s";"F/FS Series";"DE West Central"
"90bf607e-1e49-5476-adfc-4204f1ef5de7";"0.91751";"Virtual Machines";"1 Hour";"D16d v4";"Ddv4 Series Windows";"DE West Central"
"f3dcbb3d-00be-481f-99a4-c5b2e761a2c8";"4.233366";"Redis Cache";"1 Hour";"P5 Cache Instance";"Premium";"DE West Central"
"2be8e939-78a3-4a5f-b1bf-7816a4ba6b4d";"0.004714";"Storage";"10K";"Hot Other Operations";"Azure Data Lake Storage Gen2 Flat Namespace";"DE North"
"c6f3ad62-3b96-4127-b436-97e670a4b713";"0.000394";"Storage";"10K";"Scan Operations";"Tables";"DE North"
"42eabd1e-987e-4ce4-9713-01aa6167c126";"0.115532";"Azure Database for PostgreSQL";"1 GB/Month";"Data Stored";"General Purpose - Storage";"DE West Central"
"5c6b9613-fb76-5f6e-9172-edd4c69445a5";"0.029178";"Virtual Machines";"1 Hour";"E2d v4 Low Priority";"Edv4 Series Windows";"DE West Central"
"219c9d66-9791-48e2-8225-a5dbb63d4be4";"2.550982";"SQL Database";"1/Day";"S2 Secondary Active DTUs";"Single Standard";"DE West Central"
"0ceb4520-ad7b-4760-9226-620bcfe243ba";"0.074041";"Storage";"10K";"Cool ZRS Iterative Read Operations";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"DE West Central"
"e5ca1c30-1cc8-461d-8c7a-e204efaa5fdb";"0.047393";"Storage";"1 GB/Month";"ZRS Data Stored";"Tables";"DE West Central"
"cb722b07-27e8-466b-ad52-86358b4961e7";"0.000394";"Storage";"10K";"List Operations";"Tables";"DE North"
"ed3add22-300d-4c1f-b51a-0c93969385d5";"0.252146";"Virtual Machines";"1 Hour";"D4 v3/D4s v3";"Dv3/DSv3 Series";"DE North"
"4991c1d2-b092-410f-9871-13d4bc2a72b5";"0.142517";"Storage";"10K";"Cool ZRS Write Operations";"General Block Blob v2 Hierarchical Namespace";"DE North"
"4b1dd4ec-4fa1-54df-a3eb-9c71a58ed1ae";"371.819403";"Specialized Compute";"1 Hour";"S672oom Instance";"SAP HANA on Azure Large Instances";"DE West Central"
"59daf0e9-1881-4a55-afdc-81c59249d2ef";"0.049333";"Storage";"1 GB/Month";"RA-GRS Data Stored";"General Block Blob";"DE West Central"
"3f2b57cc-52ae-483f-8c07-6f94a04b34d7";"178.52661";"SQL Database";"1/Day";"P11 Secondary DTUs";"Single Premium";"DE West Central"
"275d60f5-4623-47e8-afe0-6924b142926f";"0.510196";"Virtual Machines";"1 Hour";"F48s v2 Low Priority";"FSv2 Series";"DE North"
"9ba09ff2-e8cc-4d22-9aec-b583a9b4d357";"0.073367";"Virtual Machines";"1 Hour";"A2 v2";"Av2 Series Windows";"DE West Central"
"ab4f89d0-0e0c-5258-8cd3-b84263ff879c";"244.236546";"Specialized Compute";"1 Hour";"S672oo Instance";"SAP HANA on Azure Large Instances";"DE West Central"
"2f4eab04-fead-4a6c-9d22-c903252b4570";"0.017962";"Virtual Machines";"1 Hour";"A2 v2 Low Priority";"Av2 Series";"DE North"
"b2e19740-d03e-4384-9f09-9191ce4a72c8";"0.177093";"HDInsight";"1 Hour";"D11";"D Series";"DE West Central"
"5061a518-300d-48bd-b777-e467a80bd2d7";"0.159383";"Storage";"1 GB/Month";"LRS Snapshots";"Premium Page Blob";"DE North"
"16509b9d-a956-46b6-bb3f-46c21f3c073d";"0.042165";"Storage";"1 GB/Month";"ZRS Snapshots";"Standard HDD Managed Disks";"DE West Central"
"d584415a-2e9a-4353-b357-bca1ab74af25";"0.021504";"Storage";"1 GB/Month";"Hot LRS Data Stored";"Tiered Block Blob";"DE North"
"88433ab3-5af6-46b3-85f2-ed2573db4477";"0.605489";"Virtual Machines";"1 Hour";"D48 v3/D48s v3 Low Priority";"Dv3/DSv3 Series";"DE North"
"f03751f8-8ad2-4b43-a392-fcdca2c2bfcf";"0.00247";"Storage";"1 GB";"Archive LRS Early Delete";"Azure Data Lake Storage Gen2 Hierarchical Namespace";"DE North"
"f6c45be0-522f-4d2c-bf3e-eba24579c927";"0.33732";"Cloud Services";"1 Hour";"D15 v2 Low Priority";"Dv2 Series";"DE West Central"
"f231c4b0-d614-43be-a22f-1d67cfea140d";"0.460441";"Virtual Machines";"1 Hour";"A8m v2";"Av2 Series Windows";"DE West Central"
"967333e0-a33e-46c0-a762-e469cb490cd0";"0.190585";"HDInsight";"1 Hour";"A4 v2";"Av2 Series";"DE West Central"
"be7420fa-1140-5c43-afde-31a709c8bde7";"0.022937";"Virtual Machines";"1 Hour";"D2d v4 Low Priority";"Ddv4 Series Windows";"DE West Central"
"1ed5c71c-6bb1-5f4f-a69e-0b57a9e80b61";"4.267098";"Virtual Machines";"1 Hour";"Dsv4 Type1";"DSv4 Series Dedicated Host";"DE West Central"
"24be745e-f234-40ef-b2fe-ce81c35eda42";"0.326357";"SQL Managed Instance";"1 GB/Month";"Data Stored";"Managed Instance Business Critical - Storage";"DE North"
"aa6f0c8f-82c3-46ab-8a83-4ef9fc9776ae";"31.62375";"SQL Database";"1/Day";"P2 DTUs";"Single Premium";"DE West Central"
"2ba30e00-b89c-417b-b6ac-536397f8e9a7";"0.183561";"SQL Managed Instance";"1 Hour";"vCore";"General Purpose - Compute Gen4";"DE North"
"3087fac9-e040-4812-8202-85c57483ebb0";"0.002639";"Storage";"10K";"ZRS Write Additional IO";"Standard Page Blob v2";"DE West Central"
"0b78a790-9b9b-424e-98e6-0822ec04e921";"0.548145";"Virtual Machines";"1 Hour";"M32ts Low Priority";"MS Series Windows";"DE West Central"
"6e9f2a9f-15a2-441b-8401-00d7e6b34436";"8692.137657";"Storage";"1/Month";"P90 Disks";"Premium Page Blob";"DE North"
"8acbb565-b2a1-5c1f-a7df-1a151052ce71";"0.0";"Storage";"1M";"Archive LRS Blob Inventory";"General Block Blob v2 Hierarchical Namespace";"DE West Central"
"86f777aa-5da0-4a7b-9b50-19d6f50c5599";"0.067464";"Cloud Services";"1 Hour";"D12 v2 Low Priority";"Dv2 Series";"DE West Central"
"063ca82e-b7e7-4988-8b7f-dc2e876247f8";"0.126608";"Virtual Machines";"1 Hour";"B4ms";"BS Series Windows";"DE West Central"
"e1918c36-d7a5-5240-87d1-ef4595d13418";"0.512726";"Virtual Machines";"1 Hour";"E8s v4";"Esv4 Series";"DE West Central"
"e60c634e-153e-40c6-a7fe-1232c9617658";"2.617603";"Virtual Machines";"1 Hour";"F64s v2";"FSv2 Series Windows";"DE West Central"
"475b7b2a-eb64-44fc-baef-6dd7dfd11e77";"0.109629";"Storage";"10K";"Cool LRS Write Operations";"Tiered Block Blob";"DE North"
"7c44c86e-f849-40e6-8796-1ce27325ddbe";"0.122278";"Storage";"1 GB/Month";"LRS Snapshots";"Premium Page Blob";"DE West Central"
"b012ddb1-710c-4b27-9e1e-1e7e468dd375";"0.150107";"SQL Database";"1 GB/Month";"Data Stored";"Single/Elastic Pool General Purpose - Storage";"DE North"
"580a9bc6-ffbd-4b5a-957f-3abafbf48d65";"0.108785";"Virtual Machines";"1 Hour";"A8m v2 Low Priority";"Av2 Series";"DE North"
"c77d4d4d-c05c-41eb-ab73-dcc836b46679";"0.310334";"Virtual Machines";"1 Hour";"D32 v3/D32s v3 Low Priority";"Dv3/DSv3 Series";"DE West Central"
"d18bea88-5fca-4e2c-aee0-b04289fa3d28";"0.087703";"Azure App Service";"1 Hour";"S1";"Standard Plan";"DE West Central"
"e2a10d77-374a-4107-9c2b-f97b34592e23";"0.16866";"Virtual Machines";"1 Hour";"D11 v2/DS11 v2";"Dv2/DSv2 Series Windows";"DE West Central"
"2e655444-d8e8-4a1b-836f-b86347dadf1d";"0.059199";"Storage";"10K";"Hot Iterative Read Operations";"General Block Blob v2 Hierarchical Namespace";"DE West Central"
"6c790b5c-efcc-4ded-80a8-014ea7d821d7";"1.963202";"Virtual Machines";"1 Hour";"F48s v2";"FSv2 Series Windows";"DE West Central"
"43ff3715-0817-5109-b49a-bda6bd3c37fb";"0.0";"Storage";"1M";"Cool ZRS Blob Inventory";"General Block Blob v2 Hierarchical Namespace";"DE North"
"4d7c3438-3afa-4d50-8b62-58d45b6e62e5";"0.087703";"Virtual Machines";"1 Hour";"D12 v2/DS12 v2 Low Priority";"Dv2/DSv2 Series Windows";"DE North"
"4806da7a-7bb0-564d-9561-6319b8bb2215";"0.003651";"Media Services";"1";"Caption and Subtitle Generation Input Content Minutes";"Media Analytics";"DE West Central"
"1b9e8c1a-9057-5f89-82be-5d658b9e8c46";"2.334254";"Virtual Machines";"1 Hour";"E32-8ds v4";"Edsv4 Series";"DE West Central"
"ba37e76e-fee8-48e5-b126-f20d7a79eb25";"0.004714";"Storage";"10K";"Hot Other Operations";"General Block Blob v2 Hierarchical Namespace";"DE West Central"
"de018bf7-88d7-4344-a7ec-4e4fa8cc0d4f";"0.387918";"Virtual Machines";"1 Hour";"D8 v3/D8s v3";"Dv3/DSv3 Series";"DE West Central"
"d76d8f2b-86aa-5fc5-9e7d-c28c22612f8e";"0.387918";"Virtual Machines";"1 Hour";"D8 v4";"Dv4 Series Windows";"DE West Central"
